X,Y,Z
2.858778381347656250e+01,1.809015870094299316e+00,9.788696467876434326e-02
2.858778381347656250e+01,4.009788513183593750e+01,6.819098663330078125e+01
2.858778381347656250e+01,4.138196563720703125e+01,6.980902099609375000e+01
2.858778381347656250e+01,6.819097900390625000e+01,6.990211486816406250e+01
2.858778381347656250e+01,6.980901336669921875e+01,6.861803436279296875e+01
2.861042594909667969e+01,9.788572788238525391e-02,2.809668159484863281e+01
2.861042594909667969e+01,1.213066279888153076e-01,1.687131166458129883e+00
2.861042594909667969e+01,1.687131881713867188e+00,2.987869453430175781e+01
2.861042594909667969e+01,1.903317928314208984e+00,9.788696467876434326e-02
2.861042594909667969e+01,4.009788513183593750e+01,6.809667968750000000e+01
2.861042594909667969e+01,4.168712997436523438e+01,6.987870025634765625e+01
2.861042594909667969e+01,6.809667968750000000e+01,6.990211486816406250e+01
2.861042594909667969e+01,6.987869262695312500e+01,6.831286621093750000e+01
2.861803436279296875e+01,9.788572788238525391e-02,2.000000000000000000e+00
2.861803436279296875e+01,9.788572788238525391e-02,2.800000000000000000e+01
2.861803436279296875e+01,2.000000238418579102e+00,9.788696467876434326e-02
2.861803436279296875e+01,2.000000238418579102e+00,2.990211296081542969e+01
2.861803436279296875e+01,4.009788513183593750e+01,2.990211296081542969e+01
2.861803436279296875e+01,4.009788513183593750e+01,6.800000000000000000e+01
2.861803436279296875e+01,4.138196563720703125e+01,9.788696467876434326e-02
2.861803436279296875e+01,4.200000000000000000e+01,6.990211486816406250e+01
2.861803436279296875e+01,6.800000000000000000e+01,6.990211486816406250e+01
2.861803436279296875e+01,6.990211486816406250e+01,2.861803436279296875e+01
2.861803436279296875e+01,6.990211486816406250e+01,6.800000000000000000e+01
2.864203834533691406e+01,2.179853618144989014e-01,2.864204025268554688e+01
2.864203834533691406e+01,5.857869982719421387e-01,2.926007270812988281e+01
2.864203834533691406e+01,7.399246096611022949e-01,5.857864022254943848e-01
2.864203834533691406e+01,1.357961416244506836e+00,2.179869413375854492e-01
2.864203834533691406e+01,4.021798706054687500e+01,6.864204406738281250e+01
2.864203834533691406e+01,4.058578491210937500e+01,6.926007843017578125e+01
2.864203834533691406e+01,6.864203643798828125e+01,6.978201293945312500e+01
2.864203834533691406e+01,6.926007080078125000e+01,6.941421508789062500e+01
2.869098281860351562e+01,3.819651901721954346e-01,2.895105552673339844e+01
2.869098281860351562e+01,1.048944950103759766e+00,3.819659948348999023e-01
2.869098281860351562e+01,4.038196563720703125e+01,6.895105743408203125e+01
2.869098281860351562e+01,6.895105743408203125e+01,6.961803436279296875e+01
2.873457145690917969e+01,2.179853618144989014e-01,2.853369712829589844e+01
2.873457145690917969e+01,5.583204030990600586e-01,8.244295120239257812e-01
2.873457145690917969e+01,8.244290947914123535e-01,2.944167900085449219e+01
2.873457145690917969e+01,1.466300368309020996e+00,2.179869413375854492e-01
2.873457145690917969e+01,4.021798706054687500e+01,6.853369903564453125e+01
2.873457145690917969e+01,4.082442855834960938e+01,6.944167327880859375e+01
2.873457145690917969e+01,6.853369903564453125e+01,6.978201293945312500e+01
2.873457145690917969e+01,6.944168090820312500e+01,6.917556762695312500e+01
2.876536560058593750e+01,4.015224075317382812e+01,2.984775924682617188e+01
2.880901718139648438e+01,2.179853618144989014e-01,2.841221618652343750e+01
2.880901718139648438e+01,4.122145473957061768e-01,1.092019081115722656e+00
2.880901718139648438e+01,1.092020392417907715e+00,2.958778572082519531e+01
2.880901718139648438e+01,1.587785720825195312e+00,2.179869413375854492e-01
2.880901718139648438e+01,4.021798706054687500e+01,6.841221618652343750e+01
2.880901718139648438e+01,4.109201812744140625e+01,6.958778381347656250e+01
2.880901718139648438e+01,6.841221618652343750e+01,6.978201293945312500e+01
2.880901718139648438e+01,6.958778381347656250e+01,6.890798187255859375e+01
2.883125305175781250e+01,3.819651901721954346e-01,2.883125495910644531e+01
2.883125305175781250e+01,5.857869982719421387e-01,2.914412307739257812e+01
2.883125305175781250e+01,8.558779954910278320e-01,5.857864022254943848e-01
2.883125305175781250e+01,1.168746471405029297e+00,3.819659948348999023e-01
2.883125305175781250e+01,4.038196563720703125e+01,6.883126068115234375e+01
2.883125305175781250e+01,4.058578491210937500e+01,6.914411926269531250e+01
2.883125305175781250e+01,6.883125305175781250e+01,6.961803436279296875e+01
2.883125305175781250e+01,6.914411926269531250e+01,6.941421508789062500e+01
2.886354064941406250e+01,2.179853618144989014e-01,2.828058242797851562e+01
2.886354064941406250e+01,3.052055835723876953e-01,1.381965994834899902e+00
2.886354064941406250e+01,1.381967186927795410e+00,2.969479560852050781e+01
2.886354064941406250e+01,1.719418883323669434e+00,2.179869413375854492e-01
2.886354064941406250e+01,4.021798706054687500e+01,6.828058624267578125e+01
2.886354064941406250e+01,4.138196563720703125e+01,6.969479370117187500e+01
2.886354064941406250e+01,6.828057861328125000e+01,6.978201293945312500e+01
2.886354064941406250e+01,6.969479370117187500e+01,6.861803436279296875e+01
2.889680290222167969e+01,2.179853618144989014e-01,2.814203834533691406e+01
2.889680290222167969e+01,2.399273216724395752e-01,1.687131166458129883e+00
2.889680290222167969e+01,1.687131881713867188e+00,2.976007461547851562e+01
2.889680290222167969e+01,1.857958793640136719e+00,2.179869413375854492e-01
2.889680290222167969e+01,4.021798706054687500e+01,6.814204406738281250e+01
2.889680290222167969e+01,4.168712997436523438e+01,6.976007843017578125e+01
2.889680290222167969e+01,6.814203643798828125e+01,6.978201293945312500e+01
2.889680290222167969e+01,6.976007080078125000e+01,6.831286621093750000e+01
2.890797996520996094e+01,2.179853618144989014e-01,2.000000000000000000e+00
2.890797996520996094e+01,2.179853618144989014e-01,2.800000000000000000e+01
2.890797996520996094e+01,2.000000238418579102e+00,2.179869413375854492e-01
2.890797996520996094e+01,2.000000238418579102e+00,2.978201484680175781e+01
2.890797996520996094e+01,4.021798706054687500e+01,2.978201484680175781e+01
2.890797996520996094e+01,4.021798706054687500e+01,6.800000000000000000e+01
2.890797996520996094e+01,4.109201812744140625e+01,2.179869413375854492e-01
2.890797996520996094e+01,4.200000000000000000e+01,6.978201293945312500e+01
2.890797996520996094e+01,6.800000000000000000e+01,6.978201293945312500e+01
2.890797996520996094e+01,6.978201293945312500e+01,2.890797996520996094e+01
2.890797996520996094e+01,6.978201293945312500e+01,6.800000000000000000e+01
2.895105552673339844e+01,3.819651901721954346e-01,2.869098281860351562e+01
2.895105552673339844e+01,6.909817457199096680e-01,8.244295120239257812e-01
2.895105552673339844e+01,8.244290947914123535e-01,2.930901718139648438e+01
2.895105552673339844e+01,1.309014797210693359e+00,3.819659948348999023e-01
2.895105552673339844e+01,4.038196563720703125e+01,6.869098663330078125e+01
2.895105552673339844e+01,4.082442855834960938e+01,6.930902099609375000e+01
2.895105552673339844e+01,6.869097900390625000e+01,6.961803436279296875e+01
2.895105552673339844e+01,6.930901336669921875e+01,6.917556762695312500e+01
2.900000000000000000e+01,5.857869982719421387e-01,2.900000000000000000e+01
2.900000000000000000e+01,9.999983310699462891e-01,5.857864022254943848e-01
2.900000000000000000e+01,4.058578491210937500e+01,6.900000000000000000e+01
2.900000000000000000e+01,6.900000000000000000e+01,6.941421508789062500e+01
2.904499626159667969e+01,4.029471969604492188e+01,2.970528030395507812e+01
2.904744148254394531e+01,3.819651901721954346e-01,2.853369712829589844e+01
2.904744148254394531e+01,5.583204030990600586e-01,1.092019081115722656e+00
2.904744148254394531e+01,1.092020392417907715e+00,2.944167900085449219e+01
2.904744148254394531e+01,1.466300368309020996e+00,3.819659948348999023e-01
2.904744148254394531e+01,4.038196563720703125e+01,6.853369903564453125e+01
2.904744148254394531e+01,4.109201812744140625e+01,6.944167327880859375e+01
2.904744148254394531e+01,6.853369903564453125e+01,6.961803436279296875e+01
2.904744148254394531e+01,6.944168090820312500e+01,6.890798187255859375e+01
2.911803436279296875e+01,3.819651901721954346e-01,2.836326980590820312e+01
2.911803436279296875e+01,4.611574113368988037e-01,1.381965994834899902e+00
2.911803436279296875e+01,1.381967186927795410e+00,2.953884124755859375e+01
2.911803436279296875e+01,1.636728644371032715e+00,3.819659948348999023e-01
2.911803436279296875e+01,4.038196563720703125e+01,6.836327362060546875e+01
2.911803436279296875e+01,4.138196563720703125e+01,6.953884124755859375e+01
2.911803436279296875e+01,6.836327362060546875e+01,6.961803436279296875e+01
2.911803436279296875e+01,6.953884124755859375e+01,6.861803436279296875e+01
2.914412307739257812e+01,5.857869982719421387e-01,2.883125495910644531e+01
2.914412307739257812e+01,8.244290947914123535e-01,2.914412307739257812e+01
2.914412307739257812e+01,8.558779954910278320e-01,8.244295120239257812e-01
2.914412307739257812e+01,1.168746471405029297e+00,5.857864022254943848e-01
2.914412307739257812e+01,4.058578491210937500e+01,6.883126068115234375e+01
2.914412307739257812e+01,4.082442855834960938e+01,6.914411926269531250e+01
2.914412307739257812e+01,6.883125305175781250e+01,6.941421508789062500e+01
2.914412307739257812e+01,6.914411926269531250e+01,6.917556762695312500e+01
2.916109657287597656e+01,3.819651901721954346e-01,2.818389892578125000e+01
2.916109657287597656e+01,4.018880426883697510e-01,1.687131166458129883e+00
2.916109657287597656e+01,1.687131881713867188e+00,2.959811401367187500e+01
2.916109657287597656e+01,1.816101312637329102e+00,3.819659948348999023e-01
2.916109657287597656e+01,4.038196563720703125e+01,6.818389892578125000e+01
2.916109657287597656e+01,4.168712997436523438e+01,6.959811401367187500e+01
2.916109657287597656e+01,6.818389892578125000e+01,6.961803436279296875e+01
2.916109657287597656e+01,6.959811401367187500e+01,6.831286621093750000e+01
2.917556953430175781e+01,3.819651901721954346e-01,2.000000000000000000e+00
2.917556953430175781e+01,3.819651901721954346e-01,2.800000000000000000e+01
2.917556953430175781e+01,2.000000238418579102e+00,3.819659948348999023e-01
2.917556953430175781e+01,2.000000238418579102e+00,2.961803436279296875e+01
2.917556953430175781e+01,4.038196563720703125e+01,2.961803436279296875e+01
2.917556953430175781e+01,4.038196563720703125e+01,6.800000000000000000e+01
2.917556953430175781e+01,4.082442855834960938e+01,3.819659948348999023e-01
2.917556953430175781e+01,4.200000000000000000e+01,6.961803436279296875e+01
2.917556953430175781e+01,6.800000000000000000e+01,6.961803436279296875e+01
2.917556953430175781e+01,6.961803436279296875e+01,2.917556953430175781e+01
2.917556953430175781e+01,6.961803436279296875e+01,6.800000000000000000e+01
2.926007270812988281e+01,5.857869982719421387e-01,2.864204025268554688e+01
2.926007270812988281e+01,7.399246096611022949e-01,1.092019081115722656e+00
2.926007270812988281e+01,1.092020392417907715e+00,2.926007270812988281e+01
2.926007270812988281e+01,1.357961416244506836e+00,5.857864022254943848e-01
2.926007270812988281e+01,4.058578491210937500e+01,6.864204406738281250e+01
2.926007270812988281e+01,4.109201812744140625e+01,6.926007843017578125e+01
2.926007270812988281e+01,6.864203643798828125e+01,6.941421508789062500e+01
2.926007270812988281e+01,6.926007080078125000e+01,6.890798187255859375e+01
2.930901718139648438e+01,8.244290947914123535e-01,2.895105552673339844e+01
2.930901718139648438e+01,1.048944950103759766e+00,8.244295120239257812e-01
2.930901718139648438e+01,4.082442855834960938e+01,6.895105743408203125e+01
2.930901718139648438e+01,6.895105743408203125e+01,6.917556762695312500e+01
2.934499549865722656e+01,5.857869982719421387e-01,2.843701744079589844e+01
2.934499549865722656e+01,6.550028920173645020e-01,1.381965994834899902e+00
2.934499549865722656e+01,1.381967186927795410e+00,2.934499549865722656e+01
2.934499549865722656e+01,1.562982797622680664e+00,5.857864022254943848e-01
2.934499549865722656e+01,4.058578491210937500e+01,6.843701934814453125e+01
2.934499549865722656e+01,4.138196563720703125e+01,6.934500122070312500e+01
2.934499549865722656e+01,6.843701934814453125e+01,6.941421508789062500e+01
2.934499549865722656e+01,6.934499359130859375e+01,6.861803436279296875e+01
2.939680290222167969e+01,5.857869982719421387e-01,2.822123146057128906e+01
2.939680290222167969e+01,6.031990051269531250e-01,1.687131166458129883e+00
2.939680290222167969e+01,1.687131881713867188e+00,2.939680290222167969e+01
2.939680290222167969e+01,1.778766512870788574e+00,5.857864022254943848e-01
2.939680290222167969e+01,4.058578491210937500e+01,6.822123718261718750e+01
2.939680290222167969e+01,4.168712997436523438e+01,6.939680480957031250e+01
2.939680290222167969e+01,6.822122955322265625e+01,6.941421508789062500e+01
2.939680290222167969e+01,6.939680480957031250e+01,6.831286621093750000e+01
2.941421318054199219e+01,5.857869982719421387e-01,2.000000000000000000e+00
2.941421318054199219e+01,5.857869982719421387e-01,2.800000000000000000e+01
2.941421318054199219e+01,2.000000238418579102e+00,5.857864022254943848e-01
2.941421318054199219e+01,2.000000238418579102e+00,2.941421508789062500e+01
2.941421318054199219e+01,4.058578491210937500e+01,5.857864022254943848e-01
2.941421318054199219e+01,4.058578491210937500e+01,2.941421508789062500e+01
2.941421318054199219e+01,4.058578491210937500e+01,6.800000000000000000e+01
2.941421318054199219e+01,4.200000000000000000e+01,6.941421508789062500e+01
2.941421318054199219e+01,6.800000000000000000e+01,6.941421508789062500e+01
2.941421318054199219e+01,6.941421508789062500e+01,2.941421508789062500e+01
2.941421318054199219e+01,6.941421508789062500e+01,6.800000000000000000e+01
2.944167900085449219e+01,8.244290947914123535e-01,2.873457145690917969e+01
2.944167900085449219e+01,9.525604248046875000e-01,1.092019081115722656e+00
2.944167900085449219e+01,1.092020392417907715e+00,2.904744148254394531e+01
2.944167900085449219e+01,1.265429019927978516e+00,8.244295120239257812e-01
2.944167900085449219e+01,4.082442855834960938e+01,6.873457336425781250e+01
2.944167900085449219e+01,4.109201812744140625e+01,6.904744720458984375e+01
2.944167900085449219e+01,6.873457336425781250e+01,6.917556762695312500e+01
2.944167900085449219e+01,6.904743957519531250e+01,6.890798187255859375e+01
2.953884124755859375e+01,8.244290947914123535e-01,2.850000000000000000e+01
2.953884124755859375e+01,8.819662332534790039e-01,1.381965994834899902e+00
2.953884124755859375e+01,1.381967186927795410e+00,2.911803245544433594e+01
2.953884124755859375e+01,1.499999284744262695e+00,8.244295120239257812e-01
2.953884124755859375e+01,4.082442855834960938e+01,6.850000000000000000e+01
2.953884124755859375e+01,4.138196563720703125e+01,6.911802673339843750e+01
2.953884124755859375e+01,6.850000000000000000e+01,6.917556762695312500e+01
2.953884124755859375e+01,6.911803436279296875e+01,6.861803436279296875e+01
2.958778572082519531e+01,1.092020392417907715e+00,2.880901718139648438e+01
2.958778572082519531e+01,1.190982818603515625e+00,1.092019081115722656e+00
2.958778572082519531e+01,4.109201812744140625e+01,6.880902099609375000e+01
2.958778572082519531e+01,6.880901336669921875e+01,6.890798187255859375e+01
2.959811401367187500e+01,8.244290947914123535e-01,2.825311660766601562e+01
2.959811401367187500e+01,8.389018774032592773e-01,1.687131166458129883e+00
2.959811401367187500e+01,1.687131881713867188e+00,2.916109657287597656e+01
2.959811401367187500e+01,1.746881723403930664e+00,8.244295120239257812e-01
2.959811401367187500e+01,4.082442855834960938e+01,6.825311279296875000e+01
2.959811401367187500e+01,4.168712997436523438e+01,6.916109466552734375e+01
2.959811401367187500e+01,6.825311279296875000e+01,6.917556762695312500e+01
2.959811401367187500e+01,6.916109466552734375e+01,6.831286621093750000e+01
2.961803245544433594e+01,8.244290947914123535e-01,2.000000000000000000e+00
2.961803245544433594e+01,8.244290947914123535e-01,2.800000000000000000e+01
2.961803245544433594e+01,2.000000238418579102e+00,8.244295120239257812e-01
2.961803245544433594e+01,2.000000238418579102e+00,2.917556953430175781e+01
2.961803245544433594e+01,4.038196563720703125e+01,8.244295120239257812e-01
2.961803245544433594e+01,4.038196563720703125e+01,2.917556953430175781e+01
2.961803245544433594e+01,4.082442855834960938e+01,2.961803436279296875e+01
2.961803245544433594e+01,4.082442855834960938e+01,6.800000000000000000e+01
2.961803245544433594e+01,4.200000000000000000e+01,6.917556762695312500e+01
2.961803245544433594e+01,6.800000000000000000e+01,6.917556762695312500e+01
2.961803245544433594e+01,6.917556762695312500e+01,2.961803436279296875e+01
2.961803245544433594e+01,6.917556762695312500e+01,6.800000000000000000e+01
2.969479560852050781e+01,1.092020392417907715e+00,2.855067062377929688e+01
2.969479560852050781e+01,1.136459350585937500e+00,1.381965994834899902e+00
2.969479560852050781e+01,1.381967186927795410e+00,2.886354255676269531e+01
2.969479560852050781e+01,1.449327945709228516e+00,1.092019081115722656e+00
2.969479560852050781e+01,4.109201812744140625e+01,6.855066680908203125e+01
2.969479560852050781e+01,4.138196563720703125e+01,6.886354064941406250e+01
2.969479560852050781e+01,6.855067443847656250e+01,6.890798187255859375e+01
2.969479560852050781e+01,6.886354064941406250e+01,6.861803436279296875e+01
2.970528030395507812e+01,4.029471969604492188e+01,9.550028443336486816e-01
2.970528030395507812e+01,4.029471969604492188e+01,2.904499626159667969e+01
2.970528030395507812e+01,4.095500183105468750e+01,2.970528030395507812e+01
2.970528030395507812e+01,6.904499816894531250e+01,2.970528030395507812e+01
2.976007270812988281e+01,1.092020392417907715e+00,2.827876853942871094e+01
2.976007270812988281e+01,1.103196263313293457e+00,1.687131166458129883e+00
2.976007270812988281e+01,1.687131881713867188e+00,2.889680290222167969e+01
2.976007270812988281e+01,1.721233129501342773e+00,1.092019081115722656e+00
2.976007270812988281e+01,4.109201812744140625e+01,6.827877044677734375e+01
2.976007270812988281e+01,4.168712997436523438e+01,6.889679718017578125e+01
2.976007270812988281e+01,6.827877044677734375e+01,6.890798187255859375e+01
2.976007270812988281e+01,6.889680480957031250e+01,6.831286621093750000e+01
2.978201293945312500e+01,1.092020392417907715e+00,2.000000000000000000e+00
2.978201293945312500e+01,1.092020392417907715e+00,2.800000000000000000e+01
2.978201293945312500e+01,2.000000238418579102e+00,1.092019081115722656e+00
2.978201293945312500e+01,2.000000238418579102e+00,2.890797996520996094e+01
2.978201293945312500e+01,4.021798706054687500e+01,1.092019081115722656e+00
2.978201293945312500e+01,4.021798706054687500e+01,2.890797996520996094e+01
2.978201293945312500e+01,4.109201812744140625e+01,2.978201484680175781e+01
2.978201293945312500e+01,4.109201812744140625e+01,6.800000000000000000e+01
2.978201293945312500e+01,4.200000000000000000e+01,6.890798187255859375e+01
2.978201293945312500e+01,6.800000000000000000e+01,6.890798187255859375e+01
2.978201293945312500e+01,6.890798187255859375e+01,2.978201484680175781e+01
2.978201293945312500e+01,6.890798187255859375e+01,6.800000000000000000e+01
2.980901718139648438e+01,1.381967186927795410e+00,2.858778381347656250e+01
2.980901718139648438e+01,1.412212848663330078e+00,1.381965994834899902e+00
2.980901718139648438e+01,4.138196563720703125e+01,6.858778381347656250e+01
2.980901718139648438e+01,6.858778381347656250e+01,6.861803436279296875e+01
2.984775924682617188e+01,4.015224075317382812e+01,1.234633207321166992e+00
2.984775924682617188e+01,4.015224075317382812e+01,2.876536750793457031e+01
2.984775924682617188e+01,4.123463439941406250e+01,2.984775924682617188e+01
2.984775924682617188e+01,6.876536560058593750e+01,2.984775924682617188e+01
2.987869453430175781e+01,1.381967186927795410e+00,2.829755592346191406e+01
2.987869453430175781e+01,1.389574289321899414e+00,1.687131166458129883e+00
2.987869453430175781e+01,1.687131881713867188e+00,2.861042594909667969e+01
2.987869453430175781e+01,1.702442765235900879e+00,1.381965994834899902e+00
2.987869453430175781e+01,4.138196563720703125e+01,6.829755401611328125e+01
2.987869453430175781e+01,4.168712997436523438e+01,6.861042022705078125e+01
2.987869453430175781e+01,6.829755401611328125e+01,6.861803436279296875e+01
2.987869453430175781e+01,6.861042785644531250e+01,6.831286621093750000e+01
2.990211296081542969e+01,1.381967186927795410e+00,2.000000000000000000e+00
2.990211296081542969e+01,1.381967186927795410e+00,2.800000000000000000e+01
2.990211296081542969e+01,2.000000238418579102e+00,1.381965994834899902e+00
2.990211296081542969e+01,2.000000238418579102e+00,2.861803436279296875e+01
2.990211296081542969e+01,4.009788513183593750e+01,1.381965994834899902e+00
2.990211296081542969e+01,4.009788513183593750e+01,2.861803436279296875e+01
2.990211296081542969e+01,4.138196563720703125e+01,2.990211296081542969e+01
2.990211296081542969e+01,4.138196563720703125e+01,6.800000000000000000e+01
2.990211296081542969e+01,4.200000000000000000e+01,6.861803436279296875e+01
2.990211296081542969e+01,6.800000000000000000e+01,6.861803436279296875e+01
2.990211296081542969e+01,6.861803436279296875e+01,2.990211296081542969e+01
2.990211296081542969e+01,6.861803436279296875e+01,6.800000000000000000e+01
2.994473838806152344e+01,4.005525970458984375e+01,1.533109188079833984e+00
2.994473838806152344e+01,4.005525970458984375e+01,2.846689224243164062e+01
2.994473838806152344e+01,4.153310775756835938e+01,2.994474029541015625e+01
2.994473838806152344e+01,6.846688842773437500e+01,2.994474029541015625e+01
2.995105552673339844e+01,1.687131881713867188e+00,2.830901718139648438e+01
2.995105552673339844e+01,1.690983772277832031e+00,1.687131166458129883e+00
2.995105552673339844e+01,4.168712997436523438e+01,6.830901336669921875e+01
2.995105552673339844e+01,6.830901336669921875e+01,6.831286621093750000e+01
2.997537612915039062e+01,1.687131881713867188e+00,2.000000000000000000e+00
2.997537612915039062e+01,1.687131881713867188e+00,2.800000000000000000e+01
2.997537612915039062e+01,2.000000238418579102e+00,1.687131166458129883e+00
2.997537612915039062e+01,2.000000238418579102e+00,2.831287002563476562e+01
2.997537612915039062e+01,4.002462387084960938e+01,1.687131166458129883e+00
2.997537612915039062e+01,4.002462387084960938e+01,2.831287002563476562e+01
2.997537612915039062e+01,4.168712997436523438e+01,2.997537612915039062e+01
2.997537612915039062e+01,4.168712997436523438e+01,6.800000000000000000e+01
2.997537612915039062e+01,4.200000000000000000e+01,6.831286621093750000e+01
2.997537612915039062e+01,6.800000000000000000e+01,6.831286621093750000e+01
2.997537612915039062e+01,6.831286621093750000e+01,2.997537612915039062e+01
2.997537612915039062e+01,6.831286621093750000e+01,6.800000000000000000e+01
2.999383354187011719e+01,4.000616455078125000e+01,1.843081831932067871e+00
2.999383354187011719e+01,4.000616455078125000e+01,2.815691757202148438e+01
2.999383354187011719e+01,4.184308242797851562e+01,2.999383354187011719e+01
2.999383354187011719e+01,6.815692138671875000e+01,2.999383354187011719e+01
3.000000000000000000e+01,2.000000238418579102e+00,2.000000000000000000e+00
3.000000000000000000e+01,2.000000238418579102e+00,2.800000000000000000e+01
3.000000000000000000e+01,4.000000000000000000e+01,2.000000000000000000e+00
3.000000000000000000e+01,4.000000000000000000e+01,2.800000000000000000e+01
3.000000000000000000e+01,4.200000000000000000e+01,3.000000000000000000e+01
3.000000000000000000e+01,4.200000000000000000e+01,6.800000000000000000e+01
3.000000000000000000e+01,4.512500000000000000e+01,5.125000000000000000e+00
3.000000000000000000e+01,4.512500000000000000e+01,2.487500000000000000e+01
3.000000000000000000e+01,6.487500000000000000e+01,5.125000000000000000e+00
3.000000000000000000e+01,6.487500000000000000e+01,2.487500000000000000e+01
3.000000000000000000e+01,6.800000000000000000e+01,3.000000000000000000e+01
3.000000000000000000e+01,6.800000000000000000e+01,6.800000000000000000e+01
6.800000000000000000e+01,4.000000000000000000e+01,2.000000000000000000e+00
6.800000000000000000e+01,4.000000000000000000e+01,2.800000000000000000e+01
6.800000000000000000e+01,4.002462387084960938e+01,1.687131166458129883e+00
6.800000000000000000e+01,4.002462387084960938e+01,2.831287002563476562e+01
6.800000000000000000e+01,4.009788513183593750e+01,1.381965994834899902e+00
6.800000000000000000e+01,4.009788513183593750e+01,2.861803436279296875e+01
6.800000000000000000e+01,4.021798706054687500e+01,1.092019081115722656e+00
6.800000000000000000e+01,4.021798706054687500e+01,2.890797996520996094e+01
6.800000000000000000e+01,4.038196563720703125e+01,8.244295120239257812e-01
6.800000000000000000e+01,4.038196563720703125e+01,2.917556953430175781e+01
6.800000000000000000e+01,4.058578491210937500e+01,5.857864022254943848e-01
6.800000000000000000e+01,4.058578491210937500e+01,2.941421508789062500e+01
6.800000000000000000e+01,4.082442855834960938e+01,3.819659948348999023e-01
6.800000000000000000e+01,4.082442855834960938e+01,2.961803436279296875e+01
6.800000000000000000e+01,4.109201812744140625e+01,2.179869413375854492e-01
6.800000000000000000e+01,4.109201812744140625e+01,2.978201484680175781e+01
6.800000000000000000e+01,4.138196563720703125e+01,9.788696467876434326e-02
6.800000000000000000e+01,4.138196563720703125e+01,2.990211296081542969e+01
6.800000000000000000e+01,4.168712997436523438e+01,2.462331950664520264e-02
6.800000000000000000e+01,4.168712997436523438e+01,2.997537612915039062e+01
6.800000000000000000e+01,4.200000000000000000e+01,0.000000000000000000e+00
6.800000000000000000e+01,4.200000000000000000e+01,1.734723475976807094e-15
6.800000000000000000e+01,4.200000000000000000e+01,3.000000000000000000e+01
6.800000000000000000e+01,6.800000000000000000e+01,0.000000000000000000e+00
6.800000000000000000e+01,6.800000000000000000e+01,1.734723475976807094e-15
6.800000000000000000e+01,6.800000000000000000e+01,3.000000000000000000e+01
6.800000000000000000e+01,6.831286621093750000e+01,2.462331950664520264e-02
6.800000000000000000e+01,6.831286621093750000e+01,2.997537612915039062e+01
6.800000000000000000e+01,6.861803436279296875e+01,9.788696467876434326e-02
6.800000000000000000e+01,6.861803436279296875e+01,2.990211296081542969e+01
6.800000000000000000e+01,6.890798187255859375e+01,2.179869413375854492e-01
6.800000000000000000e+01,6.890798187255859375e+01,2.978201484680175781e+01
6.800000000000000000e+01,6.917556762695312500e+01,3.819659948348999023e-01
6.800000000000000000e+01,6.917556762695312500e+01,2.961803436279296875e+01
6.800000000000000000e+01,6.941421508789062500e+01,5.857864022254943848e-01
6.800000000000000000e+01,6.941421508789062500e+01,2.941421508789062500e+01
6.800000000000000000e+01,6.961803436279296875e+01,8.244295120239257812e-01
6.800000000000000000e+01,6.961803436279296875e+01,2.917556953430175781e+01
6.800000000000000000e+01,6.978201293945312500e+01,1.092019081115722656e+00
6.800000000000000000e+01,6.978201293945312500e+01,2.890797996520996094e+01
6.800000000000000000e+01,6.990211486816406250e+01,1.381965994834899902e+00
6.800000000000000000e+01,6.990211486816406250e+01,2.861803436279296875e+01
6.800000000000000000e+01,6.997537231445312500e+01,1.687131166458129883e+00
6.800000000000000000e+01,6.997537231445312500e+01,2.831287002563476562e+01
6.800000000000000000e+01,7.000000000000000000e+01,2.000000000000000000e+00
6.800000000000000000e+01,7.000000000000000000e+01,2.800000000000000000e+01
6.804894256591796875e+01,4.002462387084960938e+01,2.830901718139648438e+01
6.804894256591796875e+01,4.169098281860351562e+01,2.462331950664520264e-02
6.804894256591796875e+01,6.830901336669921875e+01,2.462331950664520264e-02
6.809667968750000000e+01,4.002462387084960938e+01,2.829755592346191406e+01
6.809667968750000000e+01,4.009788513183593750e+01,2.861042594909667969e+01
6.809667968750000000e+01,4.138957595825195312e+01,9.788696467876434326e-02
6.809667968750000000e+01,4.170244216918945312e+01,2.462331950664520264e-02
6.809667968750000000e+01,6.829755401611328125e+01,2.462331950664520264e-02
6.809667968750000000e+01,6.861042785644531250e+01,9.788696467876434326e-02
6.814204406738281250e+01,4.002462387084960938e+01,2.827876853942871094e+01
6.814204406738281250e+01,4.021798706054687500e+01,2.889680290222167969e+01
6.814204406738281250e+01,4.110319900512695312e+01,2.179869413375854492e-01
6.814204406738281250e+01,4.172122955322265625e+01,2.462331950664520264e-02
6.814204406738281250e+01,6.827877044677734375e+01,2.462331950664520264e-02
6.814204406738281250e+01,6.889680480957031250e+01,2.179869413375854492e-01
6.818389892578125000e+01,4.002462387084960938e+01,2.825311660766601562e+01
6.818389892578125000e+01,4.038196563720703125e+01,2.916109657287597656e+01
6.818389892578125000e+01,4.083890151977539062e+01,3.819659948348999023e-01
6.818389892578125000e+01,4.174688339233398438e+01,2.462331950664520264e-02
6.818389892578125000e+01,6.825311279296875000e+01,2.462331950664520264e-02
6.818389892578125000e+01,6.916109466552734375e+01,3.819659948348999023e-01
6.819098663330078125e+01,4.009788513183593750e+01,2.858778381347656250e+01
6.819098663330078125e+01,4.141221618652343750e+01,9.788696467876434326e-02
